date,predicted_demand,lower_bound,upper_bound
2019-02-12,6482.821553304922,2957.705175314289,10024.302189863633
2019-02-13,8048.763854931546,4822.173630429107,11856.13065171969
2019-02-14,7765.600479849958,4179.690720019233,11348.850016243223
2019-02-15,8820.905089695183,5431.408982604006,12371.706839505076
2019-02-16,7836.906608046116,4393.701359846101,11671.145857363294
2019-02-17,6259.266513820831,2766.9184055075275,10048.448413714159
2019-02-18,6855.6507507243805,3394.7613335660367,10223.277933246349
2019-02-19,5898.449840253732,2594.4487085357664,9448.70797340792
2019-02-20,6908.015277266426,3353.440246471878,10353.706025125017
2019-02-21,6012.265936111071,2447.3819771165445,9586.408307127112
2019-02-22,6544.1815847944135,3107.0416505461753,10023.560138441417
2019-02-23,5312.086140113424,1683.0112223204292,8964.53644937119
2019-02-24,3865.8948992115556,206.589975475055,7489.813926372771
2019-02-25,4841.793895572601,1124.1290840405625,8298.860386675167
2019-02-26,4235.100124442454,619.1217641425862,7787.054420651662
2019-02-27,5630.514155098963,2320.24102909492,9094.090203137184
2019-02-28,5431.520385856453,1999.2269070233503,9158.593140326611
